"TIME","GEO","UNIT","PURPOSE","DURATION","PARTNER","EXPEND","Value","Flag and Footnotes"
"2019","Netherlands","Thousand euro","Professional, business","1 night or over","Domestic","Total","443,107.88",""
"2019","Netherlands","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Netherlands","Thousand euro","Professional, business","1 night or over","Outbound","Total","2,486,482.67",""
"2019","Netherlands","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Austria","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2019","Austria","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","114.04",""
"2019","Austria","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2019","Austria","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","144.29",""
"2019","Austria","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2019","Austria","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","148.21",""
"2019","Austria","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2019","Austria","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","216.26",""
"2019","Austria","Thousand euro","Personal reasons","1 night or over","Domestic","Total","4,165,678.88",""
"2019","Austria","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Austria","Thousand euro","Personal reasons","1 night or over","Outbound","Total","9,649,409.02",""
"2019","Austria","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Austria","Thousand euro","Professional, business","1 night or over","Domestic","Total","626,288.87",""
"2019","Austria","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Austria","Thousand euro","Professional, business","1 night or over","Outbound","Total","1,633,594.29",""
"2019","Austria","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Poland","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2019","Poland","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","29.92",""
"2019","Poland","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2019","Poland","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","56.99",""
"2019","Poland","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2019","Poland","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","53.88",""
"2019","Poland","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2019","Poland","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","82.74",""
"2019","Poland","Thousand euro","Personal reasons","1 night or over","Domestic","Total","6,787,419.82",""
"2019","Poland","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Poland","Thousand euro","Personal reasons","1 night or over","Outbound","Total","7,015,750.84",""
"2019","Poland","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Poland","Thousand euro","Professional, business","1 night or over","Domestic","Total","365,878.94",""
"2019","Poland","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Poland","Thousand euro","Professional, business","1 night or over","Outbound","Total","840,306.26",""
"2019","Poland","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Portugal","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2019","Portugal","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","37.21",""
"2019","Portugal","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2019","Portugal","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","86.26",""
"2019","Portugal","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2019","Portugal","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","56.77",""
"2019","Portugal","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2019","Portugal","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","91.49",""
"2019","Portugal","Thousand euro","Personal reasons","1 night or over","Domestic","Total","2,222,878.58",""
"2019","Portugal","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Portugal","Thousand euro","Personal reasons","1 night or over","Outbound","Total","1,357,127.33",""
"2019","Portugal","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Portugal","Thousand euro","Professional, business","1 night or over","Domestic","Total","219,526.9",""
"2019","Portugal","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Portugal","Thousand euro","Professional, business","1 night or over","Outbound","Total","318,123.17",""
"2019","Portugal","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Romania","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2019","Romania","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","41.71",""
"2019","Romania","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2019","Romania","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","63.28",""
"2019","Romania","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2019","Romania","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","26.49",""
"2019","Romania","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2019","Romania","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":","u"
"2019","Romania","Thousand euro","Personal reasons","1 night or over","Domestic","Total","2,501,767.07",""
"2019","Romania","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Romania","Thousand euro","Personal reasons","1 night or over","Outbound","Total","709,998.12",""
"2019","Romania","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Romania","Thousand euro","Professional, business","1 night or over","Domestic","Total","134,153.72",""
"2019","Romania","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Romania","Thousand euro","Professional, business","1 night or over","Outbound","Total",":","u"
"2019","Romania","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Slovenia","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2019","Slovenia","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","41.62",""
"2019","Slovenia","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2019","Slovenia","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","54.71",""
"2019","Slovenia","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2019","Slovenia","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","128.69",""
"2019","Slovenia","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2019","Slovenia","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","188.9",""
"2019","Slovenia","Thousand euro","Personal reasons","1 night or over","Domestic","Total","186,060.74",""
"2019","Slovenia","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Slovenia","Thousand euro","Personal reasons","1 night or over","Outbound","Total","814,635.86",""
"2019","Slovenia","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Slovenia","Thousand euro","Professional, business","1 night or over","Domestic","Total","41,096.74",""
"2019","Slovenia","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2019","Slovenia","Thousand euro","Professional, business","1 night or over","Outbound","Total","265,102.68",""
"2019","Slovenia","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2019","Slovakia","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2019","Slovakia","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","40.55",""
"2019","Slovakia","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2019","Slovakia","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","75.15",""
"2019","Slovakia","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2019","Slovakia","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","53.42",""
"2019","Slovakia","Euro","Professional, business","1 night or over","Outbound","Total",":",""
